sample_id,doc_id,chunk_id,section_title,source_text_snippet,subject,predicate,object,reason_for_novelty,legacy_reason,human_label
301|Digital_Solution|consumed_by|Organization,,,,"SECTION_TITLE: Structural Overview
CONTENT:
The diagram is divided into two main sections, each enclosed in a yellow frame: Upper Section • Contains a pink rectangle labeled ""Initiative"" • Connected via a labeled line ""affected"" to the Digital Solution in the lower section Lower Section • Central element: Green rectangle labeled ""Digital Solution"" • Connected to three pink rectangles: o ""IT Product"" (connected via ""consists of"") o ""Business Capability"" (connected via ""affected"") o ""Organization""",Digital_Solution,consumed_by,Organization,unknown_relation,unknown_relation,
37|Container_Platform|hosts|Containerized_Applications,,,,"SECTION_TITLE: Purpose and benefits
CONTENT:
[
{""category"": ""Database"", ""example"": ""Microsoft SQL Server"", ""type"": ""Commercial (COTS)"", ""description"": ""Arelational database platform used to store and manage structured data.""},
{""category"": ""Middleware"", ""example"": ""Apache Kafka"", ""type"": ""Open Source / In-house"", ""description"": ""Adistributed streaming platform for real-time data pipelines and messaging.""},
{""category"": ""Operating System"", ""example"": ""Red Hat Enterprise Linux"", ""type"": ""Commercia",Container_Platform,hosts,Containerized_Applications,unknown_relation,unknown_relation,
7|Business_Capability|alignedWith|Strategy,,,,"SECTION_TITLE: Structure Summary
CONTENT:
[
{""section"": ""Application Classification"", ""key_concept"": ""Capability ↔ System Type"", ""description"": ""Distinguishes business application vs. technical component""},
{""section"": ""Conceptual Separation"", ""key_concept"": ""Capability ≠ Process"", ""description"": ""\""What\"" vs. \""How\"" distinction""},
{""section"": ""Analytical Use"", ""key_concept"": ""Capability → IT Landscape"", ""description"": ""Identifies gaps, overlaps, and optimization potential""},
{""section"": ""Lifec",Business_Capability,alignedWith,Strategy,unknown_relation,unknown_relation,
383|Process_Organization|partOf|Organization,,,,"SECTION_TITLE: Definition: Organization
CONTENT:
Organizations represent the users/owners of Applications or other business objetcts that can be modeled within different dimensions to create hierarchical structures. In Porsche AG's LeanIX, we distinguish between the elements of the structural organization and the elements of the process organization according to SAFe. The elements of the organizational structure represent the organizational structure of Porsche AG and its subsidiaries. The proce",Process_Organization,partOf,Organization,unknown_relation,unknown_relation,
75|Organizational_Responsibility|definedAt|Process_Organization_Level,,,,"SECTION_TITLE: Organizational Responsibilities
CONTENT:
Each Fact Sheet in LeanIX must include an assignment of organizational responsibility. This responsibility can be defined at two levels: • Organizational Structure Level (e.g., departments, business units) • Process Organization Level (e.g., Agile Release Trains, portfolios) For certain Fact Sheet types, a distinction may also be made between functional (business) responsibility and technical (IT) responsibility. At least one form of respon",Organizational_Responsibility,definedAt,Process_Organization_Level,unknown_relation,unknown_relation,
63|Interface|linkedTo|Application,,,,"SECTION_TITLE: Structure Summary: Interface Modeling in
CONTENT:
[
{""section"": ""Context"", ""element"": ""Domain"", ""description"": ""Enterprise Architecture, SAFe, LeanIX""},
{""section"": ""Context"", ""element"": ""Purpose"", ""description"": ""Visualize how interfaces connect applications and link application and data architecture""},
{""section"": ""Core Concept"", ""element"": ""Interface"", ""description"": ""Logical connection between two applications for data exchange""},
{""section"": ""Core Concept"", ""element"": ""Applic",Interface,linkedTo,Application,unknown_relation,unknown_relation,
61|Interface|linkedTo|IT_Product,,,,"SECTION_TITLE: Definition: Interface
CONTENT:
In the context of enterprise architecture, an Interface represents a logical connection between two IT Products. It models the way in which data is exchanged between these IT Products, including the direction, frequency, and type of information being transferred.",Interface,linkedTo,IT_Product,unknown_relation,unknown_relation,
41|IT_Component|partOf|Technical_Architecture,,,,"SECTION_TITLE: Purpose and benefits
CONTENT:
Structure Summary Examples of IT Components To support a clear and practical understanding of the concept of IT components, this section provides categorized examples that reflect real-world technologies commonly used in enterprise IT landscapes. These examples illustrate how IT components—whether commercial, open source, or developed in-house—serve as foundational building blocks within the technical architecture of IT products. Each example is mappe",IT_Component,partOf,Technical_Architecture,unknown_relation,unknown_relation,
37|Security_Component|manages|Identity_and_Access,,,,"SECTION_TITLE: Purpose and benefits
CONTENT:
[
{""category"": ""Database"", ""example"": ""Microsoft SQL Server"", ""type"": ""Commercial (COTS)"", ""description"": ""Arelational database platform used to store and manage structured data.""},
{""category"": ""Middleware"", ""example"": ""Apache Kafka"", ""type"": ""Open Source / In-house"", ""description"": ""Adistributed streaming platform for real-time data pipelines and messaging.""},
{""category"": ""Operating System"", ""example"": ""Red Hat Enterprise Linux"", ""type"": ""Commercia",Security_Component,manages,Identity_and_Access,unknown_relation,unknown_relation,
303|Enterprise_Architecture|facilitatesAlignmentBetween|Delivery_Structure,,,,"SECTION_TITLE: Modeling Intent
CONTENT:
This metamodel provides a structured view of how digital solutions are defined and contextualized within enterprise architecture. It supports traceability from strategic initiatives to technical implementation and organizational responsibility, facilitating alignment between SAFe delivery structures and TOGAF® architectural principles.",Enterprise_Architecture,facilitatesAlignmentBetween,Delivery_Structure,unknown_relation,unknown_relation,
258|Interface|connectedTo|Organization,,,,"SECTION_TITLE: 2. TOGAF® B – Business Architecture (Middle Section)
CONTENT:
• Elements: o Business Capability (pink box) o IT Product (pink box) o Process (pink box) o Interface (pink box) o Digital Solution (pink box) • Relationship to Organization: o All elements are connected to Organization via arrows labeled ""responsible / affected"".",Interface,connectedTo,Organization,unknown_relation,unknown_relation,
14|Technical_Delivery|aligns|Business_Strategy,,,,"SECTION_TITLE: Purpose and Benefits
CONTENT:
• A Digital Solution delivers end-to-end value to internal or external customers.
• Customers do not purchase isolated features or capabilities—they seek complete solutions that fulfill their desired outcomes.
• Digital Solutions enable organizations to align technical delivery with business strategy and customer needs.",Technical_Delivery,aligns,Business_Strategy,unknown_relation,unknown_relation,
295|Digital_Solution|linkedTo|Organizational_Unit,,,,"SECTION_TITLE: Modeling Guidelines
CONTENT:
These IT Products represent the technical building blocks that deliver business functionality and are developed and maintained by agile teams within the ART. To complete the modeling of a Digital Solution, the responsible ART must be explicitly assigned. Optionally, a unit from the organizational structure (e.g., a department or business unit) can also be linked to the solution. Additionally, it is possible—but not mandatory—to link the Digital Solutio",Digital_Solution,linkedTo,Organizational_Unit,unknown_relation,unknown_relation,
230|IT_Product|interactsWith|External_System,,,,"SECTION_TITLE: Interfaces to External Systems
CONTENT:
In enterprise architecture, it is common for IT Products to interact with external systems— for example, to exchange data with banks, government agencies, or third-party services. These systems are considered external if they: • Are not part of the Porsche network (including ToGe networks), • Are not operated by PAG, a subsidiary, or a group brand, • Are not part of the internal Porsche IT landscape. Important: External systems must not be m",IT_Product,interactsWith,External_System,unknown_relation,unknown_relation,
10|Digital_Solution|integrates|IT_Product,,,,"SECTION_TITLE: Definition: Digital Solution
CONTENT:
In alignment with the Scaled Agile Framework (SAFe) and extended by Porsche-specific terminology, a Digital Solution is defined as follows: A Digital Solution is a cohesive construct that delivers business value by integrating multiple IT Products. These IT Products are modular, technically and logically bounded units that implement specific business functionalities. Together, they form the technical foundation of a Digital Solution. In additi",Digital_Solution,integrates,IT_Product,unknown_relation,unknown_relation,
398|Capability_Model|identifies|Redundancy,,,,"SECTION_TITLE: Purpose and Benefits
CONTENT:
• Increase transparency across the technology stack • Identify redundancies in the IT landscape • Detect whitespots (missing or underrepresented capabilities) Use Cases and Stakeholder Value • Product Teams can use the capability model to identify suitable IT components for their solutions.
• Domain Architects and Enterprise Architects can leverage it to optimize the IT portfolio, reduce duplication, and identify gaps in the technology landscape.
• Bu",Capability_Model,identifies,Redundancy,unknown_relation,unknown_relation,
372|Objective|linkedTo|Initiative,,,,"SECTION_TITLE: Governance and Ownership
CONTENT:
[
{""section"": ""Purpose"", ""key_entity"": ""Objective"", ""relationships"": ""defines strategic intent""},
{""section"": ""Scope"", ""key_entity"": ""Objective → Strategic Level"", ""relationships"": ""one-to-one""},
{""section"": ""Responsibility"", ""key_entity"": ""Objective → Org Unit(s)"", ""relationships"": ""one-to-one or one-to-many""},
{""section"": ""Capability Impact"", ""key_entity"": ""Objective → Business Capability"", ""relationships"": ""one-to-many""},
{""section"": ""Initiativ",Objective,linkedTo,Initiative,unknown_relation,unknown_relation,
53|Initiative|enables|Traceable_Execution,,,,"SECTION_TITLE: Structure Summary
CONTENT:
[
{""element"": ""Entity Type"", ""description"": ""Initiative""},
{""element"": ""Core Purpose"", ""description"": ""Drives change and supports the realization of objectives""},
{""element"": ""Characteristics"", ""description"": ""Time-bound, resource- intensive, architecture- relevant""},
{""element"": ""Strategic Role"", ""description"": ""Operationalizes objectives and enables traceable execution""},
{""element"": ""Stakeholders"", ""description"": ""Business Analysts, Enterprise Archite",Initiative,enables,Traceable_Execution,unknown_relation,unknown_relation,
62|Interface|alignedWith|Value_Stream,,,,"SECTION_TITLE: Purpose and benefits
CONTENT:
• What type of information objects are exchanged (e.g., master data, transactional data) • How the exchange occurs (e.g., synchronous, asynchronous) • In which direction the data flows (e.g., unidirectional, bidirectional) • At what frequency the exchange takes place (e.g., real-time, daily, batch) By modeling interfaces, architects gain visibility into data dependencies, integration complexity, and potential risks across the application landscape. Th",Interface,alignedWith,Value_Stream,unknown_relation,unknown_relation,
239|Logical_Interface|separatesFrom|Technical_Interface,,,,"SECTION_TITLE: Structure Summary – Interface Fact Sheets in LeanIX
CONTENT:
[
{""section"": ""Introduction"", ""key_concept"": ""Interface Fact Sheet"", ""description__rule"": ""Object in LeanIX to model data exchange between IT Products"", ""examples"": ""—""},
{""section"": ""Conceptual Overview"", ""key_concept"": ""Business-oriented modeling"", ""description__rule"": ""Focus on data flow, transfer type, frequency, and IT components"", ""examples"": ""—""},
{""section"": ""Interface Creation"", ""key_concept"": ""Consumer modeling",Logical_Interface,separatesFrom,Technical_Interface,unknown_relation,unknown_relation,
295|Digital_Solution|linkedTo|Processual_Unit,,,,"SECTION_TITLE: Modeling Guidelines
CONTENT:
These IT Products represent the technical building blocks that deliver business functionality and are developed and maintained by agile teams within the ART. To complete the modeling of a Digital Solution, the responsible ART must be explicitly assigned. Optionally, a unit from the organizational structure (e.g., a department or business unit) can also be linked to the solution. Additionally, it is possible—but not mandatory—to link the Digital Solutio",Digital_Solution,linkedTo,Processual_Unit,unknown_relation,unknown_relation,
303|Traceability|links|Organizational_Responsibility,,,,"SECTION_TITLE: Modeling Intent
CONTENT:
This metamodel provides a structured view of how digital solutions are defined and contextualized within enterprise architecture. It supports traceability from strategic initiatives to technical implementation and organizational responsibility, facilitating alignment between SAFe delivery structures and TOGAF® architectural principles.",Traceability,links,Organizational_Responsibility,unknown_relation,unknown_relation,
259|IT_Component|connectedTo|Organization,,,,"SECTION_TITLE: 3. TOGAF® C – Technical Architecture (Bottom Section)
CONTENT:
• Elements: o IT Component (pink box) o Tech Capability (pink box) o ADR (pink box) • Relationship to Organization: o All elements are connected to Organization via arrows labeled ""responsible / affected"".",IT_Component,connectedTo,Organization,unknown_relation,unknown_relation,
52|Initiative|linkedTo|Strategic_Intent,,,,"SECTION_TITLE: Definition: Initiative
CONTENT:
An Initiative represents a targeted, time-bound effort that drives change within the organization. It requires dedicated resources, impacts the enterprise architecture, and contributes directly to the achievement of one or more defined objectives. Initiatives serve as the operational link between strategic intent and execution, enabling measurable progress toward business goals.",Initiative,linkedTo,Strategic_Intent,unknown_relation,unknown_relation,
376|Objective|aligns|Business_Strategy,,,,"SECTION_TITLE: Definition: Objective
CONTENT:
An Objective Fact Sheet is used to represent a strategic goal and the transformations required to achieve it. It serves as a formalized anchor for planning, tracking, and aligning enterprise-wide initiatives with business strategy. Objectives provide structure and traceability for transformation programs and enable consistent communication across business and IT stakeholders. Summary
Summary",Objective,aligns,Business_Strategy,unknown_relation,unknown_relation,
225|Interface|associatedWith|IT_Product,,,,"SECTION_TITLE: Specific Modelling Rules and Best
CONTENT:
Practices for an Interface Interface Creation Interfaces must be created by the IT product provider! However, if an interface was not modeled when the product owner created the IT product, any user consuming the interface can and should create it and associate it with the IT product providing it. All modeling must comply with the defined guidelines.",Interface,associatedWith,IT_Product,unknown_relation,unknown_relation,
398|Capability_Model|usedBy|Internal_User,,,,"SECTION_TITLE: Purpose and Benefits
CONTENT:
• Increase transparency across the technology stack • Identify redundancies in the IT landscape • Detect whitespots (missing or underrepresented capabilities) Use Cases and Stakeholder Value • Product Teams can use the capability model to identify suitable IT components for their solutions.
• Domain Architects and Enterprise Architects can leverage it to optimize the IT portfolio, reduce duplication, and identify gaps in the technology landscape.
• Bu",Capability_Model,usedBy,Internal_User,unknown_relation,unknown_relation,
236|Logical_Interface|connects|Provider_IT_Product,,,,"SECTION_TITLE: Technical Implementation of Interfaces
CONTENT:
Modeling Guidelines: • The logical interface is modeled between the provider and consumer IT Products. • The technical implementation is modeled by linking a platform IT Product (e.g., middleware, API gateway) in the “Technical Architecture” section of the Interface Fact Sheet. • This allows for clear separation of concerns: business logic vs. technical infrastructure.",Logical_Interface,connects,Provider_IT_Product,unknown_relation,unknown_relation,
393|Business_Process|partOf|Business_Architecture,,,,"SECTION_TITLE: Decision Support for Enterprise Architecture
CONTENT:
[
{""section"": ""Definition"", ""key_concept"": ""Business Process"", ""description"": ""Logically linked activities to achieve a goal""},
{""section"": ""Strategic Insight"", ""key_concept"": ""Process → Business Architecture"", ""description"": ""Identifies critical or change-prone processes""},
{""section"": ""Application Mapping"", ""key_concept"": ""Process → Application"", ""description"": ""Enables traceability and impact analysis""},
{""section"": ""Gap & R",Business_Process,partOf,Business_Architecture,unknown_relation,unknown_relation,
6|Business_Capability|linkedTo|Corporate_Goal,,,,"SECTION_TITLE: Lifecycle and Strategic Planning
CONTENT:
• Lifecycle tracking of application support per capability.
• Planning of transitions and investments in business units or portfolios.
• Strategic alignment reporting by linking capabilities to applications and corporate goals.",Business_Capability,linkedTo,Corporate_Goal,unknown_relation,unknown_relation,
45|Application|alignedWith|Value_Creation_Process,,,,"SECTION_TITLE: Definition: IT Product
CONTENT:
At Porsche, an IT Product is classified as either an Application or a Platform. Regardless of category, each IT Product must have clearly defined ownership and accountability. Applikationen An Application is an IT Product that delivers specific business functionality to support business processes—for example, by automating process steps. Applications contribute to the realization of business capabilities and are aligned with the value creation proce",Application,alignedWith,Value_Creation_Process,unknown_relation,unknown_relation,
303|Enterprise_Architecture|facilitatesAlignmentBetween|Architectural_Principle,,,,"SECTION_TITLE: Modeling Intent
CONTENT:
This metamodel provides a structured view of how digital solutions are defined and contextualized within enterprise architecture. It supports traceability from strategic initiatives to technical implementation and organizational responsibility, facilitating alignment between SAFe delivery structures and TOGAF® architectural principles.",Enterprise_Architecture,facilitatesAlignmentBetween,Architectural_Principle,unknown_relation,unknown_relation,
155|IT_Component|linkedTo|IT_Product,,,,"SECTION_TITLE: IT Product Assignment
CONTENT:
Each IT component must be linked to one or more IT Products. Best practice: Assign components from the IT Product perspective.",IT_Component,linkedTo,IT_Product,unknown_relation,unknown_relation,
259|Tech_Capability|connectedTo|Organization,,,,"SECTION_TITLE: 3. TOGAF® C – Technical Architecture (Bottom Section)
CONTENT:
• Elements: o IT Component (pink box) o Tech Capability (pink box) o ADR (pink box) • Relationship to Organization: o All elements are connected to Organization via arrows labeled ""responsible / affected"".",Tech_Capability,connectedTo,Organization,unknown_relation,unknown_relation,
42|IT_Component|documentedIn|Architecture_Management_Tool,,,,"SECTION_TITLE: Purpose and benefits
CONTENT:
This structured overview helps stakeholders across architecture, business, and operations to better identify, classify, and manage IT components within tools like LeanIX. These components are technical in nature, not tied to business logic, and can be either purchased, open source, or internally developed. They are commonly used in IT architecture modeling and are suitable for documentation in tools like LeanIX. Structure Summary: IT Component Example",IT_Component,documentedIn,Architecture_Management_Tool,unknown_relation,unknown_relation,
303|Traceability|links|Strategic_Initiative,,,,"SECTION_TITLE: Modeling Intent
CONTENT:
This metamodel provides a structured view of how digital solutions are defined and contextualized within enterprise architecture. It supports traceability from strategic initiatives to technical implementation and organizational responsibility, facilitating alignment between SAFe delivery structures and TOGAF® architectural principles.",Traceability,links,Strategic_Initiative,unknown_relation,unknown_relation,
258|Process|connectedTo|Organization,,,,"SECTION_TITLE: 2. TOGAF® B – Business Architecture (Middle Section)
CONTENT:
• Elements: o Business Capability (pink box) o IT Product (pink box) o Process (pink box) o Interface (pink box) o Digital Solution (pink box) • Relationship to Organization: o All elements are connected to Organization via arrows labeled ""responsible / affected"".",Process,connectedTo,Organization,unknown_relation,unknown_relation,
383|Organization|owns|Business_Object,,,,"SECTION_TITLE: Definition: Organization
CONTENT:
Organizations represent the users/owners of Applications or other business objetcts that can be modeled within different dimensions to create hierarchical structures. In Porsche AG's LeanIX, we distinguish between the elements of the structural organization and the elements of the process organization according to SAFe. The elements of the organizational structure represent the organizational structure of Porsche AG and its subsidiaries. The proce",Organization,owns,Business_Object,unknown_relation,unknown_relation,
12|Digital_Solution|developedWithin|Agile_Release_Train,,,,"SECTION_TITLE: Characteristics of a Digital Solution
CONTENT:
• Consists of IT Products Each IT Product is an application, business service, or business platform, including its associated technologies. These are delivered to internal users (employees) and/or external users (customers).
• Supports Business Capabilities IT Products enable business capabilities, processes, and data entities.
• Enables Operational Value Streams (OVS) Digital Solutions are designed to support and enhance OVS by deliv",Digital_Solution,developedWithin,Agile_Release_Train,unknown_relation,unknown_relation,
48|IT_Product|documents|Governance_Requirements,,,,"SECTION_TITLE: Purpose and Benefits
CONTENT:
From an enterprise architecture perspective, the IT Product is the central modeling object across all architecture layers. It enables: • Functional development planning • Portfolio and release planning • Centralized documentation of: o Security o Compliance o Data protection o Governance requirements The IT Product is the primary reference object for ensuring: • Compliance with the Federal Data Protection Act (BDSG) • Fulfillment of corporate due dili",IT_Product,documents,Governance_Requirements,unknown_relation,unknown_relation,
12|Digital_Solution|managedWithin|Portfolio,,,,"SECTION_TITLE: Characteristics of a Digital Solution
CONTENT:
• Consists of IT Products Each IT Product is an application, business service, or business platform, including its associated technologies. These are delivered to internal users (employees) and/or external users (customers).
• Supports Business Capabilities IT Products enable business capabilities, processes, and data entities.
• Enables Operational Value Streams (OVS) Digital Solutions are designed to support and enhance OVS by deliv",Digital_Solution,managedWithin,Portfolio,unknown_relation,unknown_relation,
48|IT_Product|documents|Compliance_Requirements,,,,"SECTION_TITLE: Purpose and Benefits
CONTENT:
From an enterprise architecture perspective, the IT Product is the central modeling object across all architecture layers. It enables: • Functional development planning • Portfolio and release planning • Centralized documentation of: o Security o Compliance o Data protection o Governance requirements The IT Product is the primary reference object for ensuring: • Compliance with the Federal Data Protection Act (BDSG) • Fulfillment of corporate due dili",IT_Product,documents,Compliance_Requirements,unknown_relation,unknown_relation,
295|Digital_Solution|linkedTo|Business_Capability,,,,"SECTION_TITLE: Modeling Guidelines
CONTENT:
These IT Products represent the technical building blocks that deliver business functionality and are developed and maintained by agile teams within the ART. To complete the modeling of a Digital Solution, the responsible ART must be explicitly assigned. Optionally, a unit from the organizational structure (e.g., a department or business unit) can also be linked to the solution. Additionally, it is possible—but not mandatory—to link the Digital Solutio",Digital_Solution,linkedTo,Business_Capability,unknown_relation,unknown_relation,
236|Technical_Implementation|linkedTo|Platform_IT_Product,,,,"SECTION_TITLE: Technical Implementation of Interfaces
CONTENT:
Modeling Guidelines: • The logical interface is modeled between the provider and consumer IT Products. • The technical implementation is modeled by linking a platform IT Product (e.g., middleware, API gateway) in the “Technical Architecture” section of the Interface Fact Sheet. • This allows for clear separation of concerns: business logic vs. technical infrastructure.",Technical_Implementation,linkedTo,Platform_IT_Product,unknown_relation,unknown_relation,
104|Business_Process|linkedTo|Application,,,,"SECTION_TITLE: System Integration: LeanIX ↔ BIC
CONTENT:
To support enterprise architecture modeling, especially the business architecture layer, LeanIX relies on the availability of active business processes. For this reason, a synchronization interface is in place: Process Import from BIC to LeanIX • All active business processes modeled in BIC are automatically imported into LeanIX. • These processes are available in LeanIX for reference and linkage to other architectural elements (e.g., appl",Business_Process,linkedTo,Application,unknown_relation,unknown_relation,
37|API_Gateway|manages|API_Lifecycle,,,,"SECTION_TITLE: Purpose and benefits
CONTENT:
[
{""category"": ""Database"", ""example"": ""Microsoft SQL Server"", ""type"": ""Commercial (COTS)"", ""description"": ""Arelational database platform used to store and manage structured data.""},
{""category"": ""Middleware"", ""example"": ""Apache Kafka"", ""type"": ""Open Source / In-house"", ""description"": ""Adistributed streaming platform for real-time data pipelines and messaging.""},
{""category"": ""Operating System"", ""example"": ""Red Hat Enterprise Linux"", ""type"": ""Commercia",API_Gateway,manages,API_Lifecycle,unknown_relation,unknown_relation,
221|Interface|connects|IT_Product,,,,"SECTION_TITLE: Introduction
CONTENT:
They represent the data exchange and integration between IT Products. Each Interface Fact Sheet captures: • The direction of data flow • The type of data transfer • The frequency of exchange • The underlying IT Products (software, hardware, or services) This approach enables a clear understanding of how systems interact and supports strategic decision-making across business and IT.",Interface,connects,IT_Product,unknown_relation,unknown_relation,
7|Business_Capability|linkedTo|Application,,,,"SECTION_TITLE: Structure Summary
CONTENT:
[
{""section"": ""Application Classification"", ""key_concept"": ""Capability ↔ System Type"", ""description"": ""Distinguishes business application vs. technical component""},
{""section"": ""Conceptual Separation"", ""key_concept"": ""Capability ≠ Process"", ""description"": ""\""What\"" vs. \""How\"" distinction""},
{""section"": ""Analytical Use"", ""key_concept"": ""Capability → IT Landscape"", ""description"": ""Identifies gaps, overlaps, and optimization potential""},
{""section"": ""Lifec",Business_Capability,linkedTo,Application,unknown_relation,unknown_relation,
167|Initiative|linkedTo|Technical_Component,,,,"SECTION_TITLE: Purpose: This metamodel is designed to support enterprise architecture modeling in LeanIX
CONTENT:
by clearly defining how initiatives, business structures, and technical components interrelate. It enables traceability from strategic initiatives down to the technical implementation, supporting impact analysis, capability mapping, and IT landscape planning.",Initiative,linkedTo,Technical_Component,unknown_relation,unknown_relation,
303|Digital_Solution|definedIn|Enterprise_Architecture,,,,"SECTION_TITLE: Modeling Intent
CONTENT:
This metamodel provides a structured view of how digital solutions are defined and contextualized within enterprise architecture. It supports traceability from strategic initiatives to technical implementation and organizational responsibility, facilitating alignment between SAFe delivery structures and TOGAF® architectural principles.",Digital_Solution,definedIn,Enterprise_Architecture,unknown_relation,unknown_relation,
367|Objective_Fact_Sheet|defines|Strategic_Goal,,,,"SECTION_TITLE: Specific Modelling Rules and Best
CONTENT:
Practices for an Objective Purpose An Objective Fact Sheet is used to define and document strategic goals within the enterprise architecture. It serves as a semantic anchor for aligning business and IT strategy across different organizational levels. Strategic Scope Each Objective must be assigned to one of the following strategic levels: • Enterprise Level – for company-wide strategic alignment (preferred in classical EAM). • Portfolio L",Objective_Fact_Sheet,defines,Strategic_Goal,entity_mismatch,known_relation_but_subject_and_object_not_allowed,
